id,theta,se
749,-0.5651381512923843,0.392811807226816
750,1.2576535046237898,0.3748952256558424
751,0.7555684532342042,0.35645905926891674
752,-0.4498817879853043,0.3653198823355081
753,-0.567970813787822,0.39171176955386694
754,1.0453439057541467,0.3406652568604337
755,0.14491780240723617,0.3275110157041527
756,1.277778628388728,0.4224181482671982
757,0.5341102315725912,0.3734340104997129
758,0.826515669858908,0.3325904542975642
759,-0.29282943388918214,0.3755306526993072
760,1.226696279027763,0.3238402825963121
761,0.026318920423444588,0.3377206117304893
762,1.8123262784765757,0.4128407195117974
763,1.0097975211144483,0.390357644941049
764,0.0992919993533643,0.3510404584950652
765,-0.6378687527089139,0.38293100346364695
766,0.2928789772112465,0.33702362876931274
767,-1.1604560422120687,0.38762387345828964
768,-0.020435940593104048,0.37045243252051113
769,0.5271431267826343,0.3306880285713664
770,-0.07706617713270614,0.3994581110287711
771,2.546776094685521,0.4837525964289509
772,1.1746890020905205,0.3760782983820904
773,0.25538832338564327,0.3499671871026475
774,0.8800125121016165,0.4048063985537102
775,-0.3372841250538945,0.34248692532912683
776,-0.5011329144662249,0.3552078969587154
777,1.3668386618784143,0.37640266391298544
778,1.1647959438033184,0.3883411083162507
779,0.874521595455844,0.3303416611411386
780,-1.0674238379127874,0.3930865594282712
781,-0.5329094125763436,0.4164677605663003
782,0.2852276327254398,0.32694543560392614
783,-0.2735160635209642,0.3975000870542668
784,-0.3197673448080186,0.3517718681938851
785,0.06647384850889927,0.3474892271171665
786,-0.3351894003318283,0.36681098054351063
787,0.06116409281674027,0.4192786052883301
788,1.4570706714738002,0.41454754491011503
789,0.05485062785711828,0.4219939984713035
790,-0.15322022326172868,0.4170171359616139
791,0.695562412054615,0.3375259774592296
792,0.4387313632924526,0.3906885637514272
793,0.2971361326293556,0.44956924636950324
794,1.0469834682368457,0.37646452615783743
795,1.7043175895179699,0.3942917348270371
796,-0.4714559488961916,0.40095384543721607
797,-0.1517417116903566,0.3530012853068779
798,-0.19362937636556432,0.3379833650157567
799,0.7178790691820076,0.39581388335623224
800,-0.03235606262899805,0.40042902138108943
801,1.3388279539939911,0.36750763685850346
802,0.574825127317644,0.3500882926008085
803,0.24387860672354286,0.32008633318537266
804,0.13272491656968155,0.3428746073004308
805,0.7180861798649268,0.34345582773995015
806,-0.32293429782431243,0.3977872734432128
807,1.4279235782935933,0.354487151896384
808,0.5318180894992225,0.3179812357126189
809,0.21708888723782174,0.37771329701659684
810,0.431243328868665,0.39305621357465514
811,-1.660748202380938,0.48138849966243596
812,1.1238982073085457,0.35997134370323763
813,-0.26469661474355494,0.3859292976267886
814,2.2223732931626854,0.44185327755659254
815,0.05900684680913428,0.36086901144858746
816,0.5090091544167027,0.4169850018657939
817,0.3577026969268423,0.33565304645219307
818,0.4706814171796702,0.3993534735558856
819,1.0403693818186197,0.3688130521075272
820,-0.45855194204287236,0.35583696988773433
821,1.8305222229454987,0.406565437936322
822,1.4650067816711965,0.39767650649325004
823,-0.07083537340558972,0.35805146785857767
824,1.4771926798665505,0.3844942694933051
825,-0.014672466316271372,0.38107203483979285
826,0.6134306627195978,0.3446718628932211
827,0.795959042647076,0.37763408488105116
828,0.8017536094293273,0.3669906913433033
829,-0.5582321409883074,0.36199675962663275
831,0.5886749963466924,0.34175791536707917
832,1.05326856961449,0.36953201774400657
833,0.6911931296437579,0.35158611226656666
834,0.37801751324900557,0.39905009817618203
835,0.29504825922068095,0.38248322627546516
836,0.9316786520576948,0.3441379397660729
837,-0.627618347531922,0.3426676546851955
838,0.7202965234082419,0.33421990266181295
839,0.42464243880984304,0.348965444711035
840,1.1936554635354393,0.3607429009083043
841,0.4523896406247766,0.33817114611496224
842,-0.002168765528133776,0.34657529914797197
843,-0.1376171470196658,0.37441879564822966
844,-0.8135919993533401,0.41828798213005053
845,1.3519162664007085,0.34932089955183526
846,0.001898078629155531,0.33806148013913306
847,2.700898456785551,0.512340504717994
848,0.13487300797471732,0.35299793179858774
849,0.23919813966921957,0.3187178624969118
850,0.05306657845155871,0.3531553203099428
851,1.7417308988282356,0.4000118951683616
852,-0.5419198595840651,0.3616742463538587
853,-2.2331467517396235,0.5450290119076038
855,0.7318027954134351,0.3480092034310146
856,-0.6697933183311703,0.3647497335491192
857,-0.3030263946130664,0.3725671947193629
858,-1.1343305651646798,0.4186826770156486
859,0.26234084269529806,0.34444991578265194
860,0.1420890304389014,0.3589594397075827
861,1.2942798181744617,0.35816986641100107
862,-0.4355447308274101,0.3521767819131333
863,0.20831529984375421,0.4052411891973657
864,-1.2102015871605902,0.40259867909926794
865,-0.6864419932132515,0.3741794359846079
866,0.8454326829154176,0.3892201018651589
867,0.5324568818882909,0.3240092845695779
868,-0.3277067017804408,0.38630118689999055
869,0.12037657938848166,0.3568430879122533
870,0.9791223190937721,0.39285078621868796
871,-0.8133757739487707,0.36341950305072857
872,0.027407906649514948,0.3618555305619888
873,0.9428742161475973,0.38904842929090844
874,-0.23699744334930434,0.4235165264529365
875,0.33567343008498746,0.3900813390365439
876,-0.5279221310877614,0.35507043496840635
877,1.617762282157732,0.4094459131378102
878,0.6832142704021452,0.39013722812592266
879,0.5886805777561561,0.39690111650756565
880,-1.5267935639141337,0.4419238956398996
881,-0.27778180016355275,0.353260177094769
882,0.42108284202517277,0.3135693289156417
883,-1.506859872176938,0.43292939564238364
884,-0.8719181749940549,0.37733079068646297
885,-1.169749108257247,0.46776671286852983
886,-0.18164404642370602,0.38458800860743336
887,0.4842078306991622,0.4325263401458972
888,-0.9223723557354057,0.37605016413411746
889,0.8266938213529859,0.3237726573725254
890,0.019776083679142988,0.3566223294413483
891,-1.5790633223488946,0.4486169861525935
892,-0.4081220754322541,0.3396440533513934
893,-1.6210174037608638,0.47179750479831806
894,-0.8640851666311521,0.39167254378687594
895,-0.6120474884460598,0.3832645070582118
896,0.030710259810265504,0.3566572618226158
897,-0.8719512186651184,0.3850374608601746
898,-1.2289613432679911,0.423413705720112
899,-0.2950636189564415,0.34247483813679597
900,-0.44369412254359647,0.3934793052061559
901,0.2213332759299486,0.3570728854207271
902,0.5743115787531904,0.3783504753300053
903,0.707503544557592,0.36494324916173443
904,-0.22165459300570733,0.32925529748906407
905,1.9273394753002264,0.42837617839663183
906,1.8064006016682355,0.44671128893674733
907,0.5368566027031045,0.32741014901856047
908,-0.727960308685192,0.36914302694789325
909,-0.26687784300012346,0.35977686851562446
910,0.5175627965216791,0.32757563999608175
911,1.213303011231555,0.392148439630461
912,0.07986700333139639,0.3527884029449824
913,0.8902994812405965,0.3650874945735074
914,-0.30952176636507,0.3522400430813449
915,1.8850274862870324,0.42742384014967333
916,0.7417463257023889,0.33987661811539893
917,1.7298535771771288,0.4463862681588202
918,0.8217526858132557,0.3986917859651572
919,1.2377780685839708,0.3582234746623612
920,0.19459346879512618,0.35465798437441454
921,-0.13981182056796868,0.35465825825033914
922,1.5885716131623895,0.37980185480984896
